Trial,Stimulus 1 Value,Stimulus 1 Std,Stimulus 2 Value,Stimulus 2 Std
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
28.0,0,0.5,-2.20000000000001,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
29.0,0,0.5,-2.1000000000000103,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
30.0,0,0.5,-2.0000000000000107,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
31.0,0,0.5,-1.900000000000011,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
32.0,0,0.5,-1.8000000000000114,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
33.0,0,0.5,-1.7000000000000117,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
34.0,0,0.5,-1.600000000000012,0.5
