Trial,Truth,Measured Stimulus,Decision,HP
1166,False,-2.1669231975179035,False,650
1167,True,0.7588283423751394,True,652
1168,True,0.837864435428607,True,654
1169,True,0.17397232631894938,True,656
1170,False,-0.5052286519599811,False,655
1171,True,0.941229262312495,True,657
1172,False,-0.40899140431708714,False,656
1173,False,-1.1613482406901385,False,653
1174,True,1.7912169696445992,True,655
1175,False,0.0901704003774391,True,653
1176,False,0.24272069094566498,True,651
1177,False,-0.6462260955679313,False,650
1178,False,-1.5593099395581473,False,647
1179,False,-2.3047144052825077,True,645
1180,False,-0.8161194837826324,False,644
1181,False,-1.0890580553452218,False,641
1182,True,1.5692299282807383,True,643
1183,True,0.601550562814378,True,645
1184,True,0.3657402767159232,True,647
1185,True,0.7543428840053304,True,649
1186,True,0.7157481159217526,True,651
1187,True,1.566890350985688,True,653
1188,True,0.9310428838222964,True,655
1189,True,-0.021130626712844297,False,654
1190,True,-0.15242033363971458,True,656
1191,True,0.16959498126664257,True,658
1192,False,-0.21857338295152906,False,657
1193,False,0.14291278060288154,True,655
1194,False,-0.45409662992116767,False,654
1195,False,-0.5901001665356298,False,651
1196,False,-0.10448909529532949,True,649
1197,False,-0.18116795869742527,False,648
1198,False,-0.3901599554462488,False,645
1199,False,-0.5520796221278269,True,643
1200,False,-0.6327155392785189,False,642
1201,True,2.198148827304857,True,644
1202,False,-0.2934797222778223,False,643
1203,False,-0.027512924450799354,True,641
1204,False,-1.3595203469060286,False,640
1205,False,-1.64563305837681,False,637
1206,True,0.853491583774586,True,639
1207,False,-1.1943798089558313,False,638
1208,True,1.068628190333853,True,640
1209,False,-0.5269279550784012,False,639
1210,False,-1.6703742150849785,False,636
1211,False,-0.48771032958916594,True,634
1212,True,0.3685875003567246,True,636
1213,False,-0.8226219273445274,False,635
1214,True,2.015588436494897,True,637
1215,False,-3.0627241559038567,False,636
1216,True,1.4703975634973776,True,638
1217,False,-1.089797718331446,False,637
1218,True,0.08091913626919361,True,639
1219,False,0.17635788479572523,True,637
1220,False,-0.3706001954041608,False,636
1221,True,0.5698626017625873,True,638
1222,True,1.0177945161873037,True,640
1223,True,1.6898904620185924,True,642
1224,False,-0.2387636094321093,False,641
1225,True,1.0579043031337938,True,643
1226,False,-1.683938756352481,False,642
1227,True,0.5607711889232717,True,644
1228,False,-1.380487463033232,False,643
1229,False,-0.5282294839149931,False,640
1230,False,0.05940582206496858,True,638
1231,True,0.40788737517608264,True,640
1232,True,-0.0016988690659326677,False,639
